Var1,Var2,Var3,Var4
12,-9,-16,-12.0788371554705
12,-8,-16,-10.2076190101871
12,-7,-16,-9.44046546496224
12,-6,-16,-9.52126659153528
12,-5,-16,-10.3277038861186
12,-4,-16,-11.8315136985895
12,-3,-16,-14.1261358141027
12,-2,-16,-17.5794721310652
12,-1,-16,-23.592142784782
12,0,-16,-318.876672256915
12,1,-16,-23.5921427847821
12,2,-16,-17.5794721310652
12,3,-16,-14.1261358141027
12,4,-16,-11.8315136985895
12,5,-16,-10.3277038861186
12,6,-16,-9.52126659153528
12,7,-16,-9.44046546496224
12,8,-16,-10.2076190101871
12,9,-16,-12.0788371554705
12,10,-16,-15.5819589027971
12,11,-16,-21.3609145706022
12,12,-16,-21.7369053207623
12,13,-16,-17.3329343970328
12,14,-16,-15.4288189148119
12,15,-16,-15.4333249109007
12,16,-16,-16.6547285525104
12,17,-16,-17.6270318136936
12,18,-16,-16.8773820636722
12,19,-16,-15.7846684904649
12,20,-16,-15.8340456107525
13,-20,-16,-16.384556167272
13,-19,-16,-16.3203946921114
13,-18,-16,-18.0580587614695
13,-17,-16,-21.0386964887386
13,-16,-16,-20.2512161039504
13,-15,-16,-16.5644485737958
13,-14,-16,-14.2655278467898
13,-13,-16,-13.5320663461381
13,-12,-16,-14.1844751468444
13,-11,-16,-16.1038674759482
13,-10,-16,-18.4996870176396
13,-9,-16,-18.4658735382946
13,-8,-16,-16.1696219649033
13,-7,-16,-14.3113425910174
13,-6,-16,-13.4343028076237
13,-5,-16,-13.4629316003665
13,-4,-16,-14.3392183147326
13,-3,-16,-16.1391501828688
13,-2,-16,-19.2292657143134
13,-1,-16,-25.0179195100601
13,0,-16,-341.235994796777
13,1,-16,-25.0179195100601
13,2,-16,-19.2292657143134
13,3,-16,-16.1391501828688
13,4,-16,-14.3392183147326
13,5,-16,-13.4629316003664
13,6,-16,-13.4343028076237
13,7,-16,-14.3113425910174
13,8,-16,-16.1696219649033
13,9,-16,-18.4658735382946
13,10,-16,-18.4996870176396
13,11,-16,-16.1038674759482
13,12,-16,-14.1844751468444
13,13,-16,-13.5320663461381
13,14,-16,-14.2655278467898
13,15,-16,-16.5644485737958
13,16,-16,-20.2512161039504
13,17,-16,-21.0386964887386
13,18,-16,-18.0580587614695
13,19,-16,-16.3203946921114
13,20,-16,-16.384556167272
14,-20,-16,-16.6153435870697
14,-19,-16,-16.3870924854679
14,-18,-16,-17.9022998082354
14,-17,-16,-22.1538169789157
14,-16,-16,-26.4865784065427
14,-15,-16,-19.255090877567
14,-14,-16,-14.7826403488692
14,-13,-16,-12.5034470507691
14,-12,-16,-11.6029508133486
14,-11,-16,-11.7526544788266
14,-10,-16,-12.796280710055
14,-9,-16,-14.6022712674442
14,-8,-16,-16.8639085522301
14,-7,-16,-18.7977125680397
14,-6,-16,-19.5929310640823
14,-5,-16,-19.7155369506453
14,-4,-16,-20.1452632976299
14,-3,-16,-21.45521297329
14,-2,-16,-24.1625652633688
14,-1,-16,-29.7152109720874
14,0,-16,-330.133465623243
14,1,-16,-29.7152109720874
14,2,-16,-24.1625652633688
14,3,-16,-21.45521297329
14,4,-16,-20.1452632976299
14,5,-16,-19.7155369506453
14,6,-16,-19.5929310640823
14,7,-16,-18.7977125680397
14,8,-16,-16.8639085522301
14,9,-16,-14.6022712674442
14,10,-16,-12.796280710055
14,11,-16,-11.7526544788266
14,12,-16,-11.6029508133486
14,13,-16,-12.5034470507691
14,14,-16,-14.7826403488692
14,15,-16,-19.255090877567
14,16,-16,-26.4865784065427
14,17,-16,-22.1538169789157
14,18,-16,-17.9022998082354
14,19,-16,-16.3870924854679
14,20,-16,-16.6153435870697
15,-20,-16,-16.9943648749803
15,-19,-16,-16.6156673400633
15,-18,-16,-17.440380111619
15,-17,-16,-20.2940783886883
15,-16,-16,-27.5961985399502
15,-15,-16,-24.7494108588321
15,-14,-16,-17.3385765765461
15,-13,-16,-13.6048498120954
15,-12,-16,-11.600111032746
15,-11,-16,-10.6976215222537
15,-10,-16,-10.6271289726795
15,-9,-16,-11.2456959577289
15,-8,-16,-12.4631292239781
15,-7,-16,-14.2073275518759
15,-6,-16,-16.401548466459
15,-5,-16,-18.9527114576024
15,-4,-16,-21.7772891761265
15,-3,-16,-24.915938141884
15,-2,-16,-28.7846414590987
15,-1,-16,-34.938557435029
15,0,-16,-321.377241223693
15,1,-16,-34.938557435029
15,2,-16,-28.7846414590987
15,3,-16,-24.915938141884
15,4,-16,-21.7772891761265
15,5,-16,-18.9527114576024
15,6,-16,-16.401548466459
15,7,-16,-14.2073275518759
15,8,-16,-12.4631292239781
15,9,-16,-11.2456959577289
15,10,-16,-10.6271289726795
15,11,-16,-10.6976215222537
15,12,-16,-11.600111032746
15,13,-16,-13.6048498120954
15,14,-16,-17.3385765765461
15,15,-16,-24.7494108588321
15,16,-16,-27.5961985399502
15,17,-16,-20.2940783886883
15,18,-16,-17.440380111619
15,19,-16,-16.6156673400633
15,20,-16,-16.9943648749803
16,-20,-16,-18.0297069654859
16,-19,-16,-17.7450905759698
16,-18,-16,-17.9316325929342
16,-17,-16,-19.1858949986308
16,-16,-16,-22.360164406714
16,-15,-16,-27.1600873596163
16,-14,-16,-22.2707226453726
16,-13,-16,-16.9431399048507
16,-12,-16,-13.7894348477594
16,-11,-16,-11.9657037590353
16,-10,-16,-11.0600680812671
16,-9,-16,-10.8614992201851
16,-8,-16,-11.2474535274467
16,-7,-16,-12.1409617081573
16,-6,-16,-13.4947751783159
16,-5,-16,-15.2907561030804
16,-4,-16,-17.556378539158
16,-3,-16,-20.4168218719014
16,-2,-16,-24.259882321755
16,-1,-16,-30.5001095324401
16,0,-16,-322.248194663879
16,1,-16,-30.5001095324401
16,2,-16,-24.259882321755
16,3,-16,-20.4168218719014
16,4,-16,-17.556378539158
16,5,-16,-15.2907561030804
16,6,-16,-13.4947751783159
16,7,-16,-12.1409617081573
16,8,-16,-11.2474535274467
16,9,-16,-10.8614992201851
16,10,-16,-11.060068081267
16,11,-16,-11.9657037590353
16,12,-16,-13.7894348477594
16,13,-16,-16.9431399048507
16,14,-16,-22.2707226453726
16,15,-16,-27.1600873596164
16,16,-16,-22.360164406714
16,17,-16,-19.1858949986308
16,18,-16,-17.9316325929342
16,19,-16,-17.7450905759698
16,20,-16,-18.0297069654859
17,-20,-16,-19.5999706580236
17,-19,-16,-20.1493897208504
17,-18,-16,-19.984851960794
17,-17,-16,-19.6034539500396
17,-16,-16,-19.7827445203339
17,-15,-16,-20.7636040284598
17,-14,-16,-21.6725253806975
17,-13,-16,-20.413224833702
17,-12,-16,-17.6673579115426
17,-11,-16,-15.2815043461214
17,-10,-16,-13.6766967959809
17,-9,-16,-12.7945755980834
17,-8,-16,-12.5309796636599
17,-7,-16,-12.8062913544058
17,-6,-16,-13.5726902816856
17,-5,-16,-14.8187780796695
17,-4,-16,-16.5868767534581
17,-3,-16,-19.023581886503
17,-2,-16,-22.5409666976777
17,-1,-16,-28.5756388593779
17,0,-16,-330.056656446381
17,1,-16,-28.5756388593779
17,2,-16,-22.5409666976777
17,3,-16,-19.023581886503
17,4,-16,-16.5868767534581
17,5,-16,-14.8187780796695
17,6,-16,-13.5726902816856
17,7,-16,-12.8062913544058
17,8,-16,-12.5309796636599
17,9,-16,-12.7945755980834
17,10,-16,-13.6766967959809
17,11,-16,-15.2815043461214
17,12,-16,-17.6673579115426
17,13,-16,-20.413224833702
17,14,-16,-21.6725253806975
17,15,-16,-20.7636040284598
17,16,-16,-19.7827445203339
17,17,-16,-19.6034539500396
17,18,-16,-19.984851960794
17,19,-16,-20.1493897208503
17,20,-16,-19.5999706580236
18,-20,-16,-20.505261371193
18,-19,-16,-23.1707535132346
18,-18,-16,-24.241109429373
18,-17,-16,-21.6638734144768
18,-16,-16,-19.1424398327272
18,-15,-16,-17.7509091239453
18,-14,-16,-17.3041300701481
18,-13,-16,-17.4643923852087
18,-12,-16,-17.7581400337584
18,-11,-16,-17.6725982721626
18,-10,-16,-17.0875217383281
18,-9,-16,-16.35128306197
18,-8,-16,-15.8285816967888
18,-7,-16,-15.7011288184016
18,-6,-16,-16.036442136106
18,-5,-16,-16.8730255499299
18,-4,-16,-18.2781148334
18,-3,-16,-20.4143953625506
18,-2,-16,-23.7066291197353
18,-1,-16,-29.6016117950377
18,0,-16,-327.0397411879
18,1,-16,-29.6016117950378
18,2,-16,-23.7066291197353
18,3,-16,-20.4143953625506
18,4,-16,-18.2781148334
18,5,-16,-16.8730255499299
18,6,-16,-16.036442136106
18,7,-16,-15.7011288184016
18,8,-16,-15.8285816967888
18,9,-16,-16.35128306197
18,10,-16,-17.0875217383281
18,11,-16,-17.6725982721626
18,12,-16,-17.7581400337584
18,13,-16,-17.4643923852087
18,14,-16,-17.3041300701481
18,15,-16,-17.7509091239453
18,16,-16,-19.1424398327272
18,17,-16,-21.6638734144768
18,18,-16,-24.241109429373
18,19,-16,-23.1707535132346
18,20,-16,-20.505261371193
19,-20,-16,-20.0184009697379
19,-19,-16,-23.5173441599348
19,-18,-16,-30.248547390799
19,-17,-16,-26.0042321765438
19,-16,-16,-20.2404673228025
19,-15,-16,-17.1612683754849
19,-14,-16,-15.5340379718067
19,-13,-16,-14.8500769590052
19,-12,-16,-14.8463668824116
19,-11,-16,-15.3349286549021
19,-10,-16,-16.1341535250817
19,-9,-16,-17.0512136517516
19,-8,-16,-17.9252513736154
19,-7,-16,-18.7101108548619
19,-6,-16,-19.5032633923005
19,-5,-16,-20.4862381680033
19,-4,-16,-21.8683968657002
19,-3,-16,-23.913047907941
19,-2,-16,-27.1065625387742
19,-1,-16,-32.9306440964006
19,0,-16,-324.075961360429
19,1,-16,-32.9306440964007
19,2,-16,-27.1065625387742
19,3,-16,-23.913047907941
19,4,-16,-21.8683968657002
19,5,-16,-20.4862381680033
19,6,-16,-19.5032633923005
19,7,-16,-18.7101108548619
19,8,-16,-17.9252513736154
19,9,-16,-17.0512136517516
19,10,-16,-16.1341535250817
19,11,-16,-15.3349286549021
19,12,-16,-14.8463668824116
19,13,-16,-14.8500769590052
19,14,-16,-15.5340379718067
19,15,-16,-17.1612683754849
19,16,-16,-20.2404673228025
19,17,-16,-26.0042321765438
19,18,-16,-30.248547390799
19,19,-16,-23.5173441599348
19,20,-16,-20.0184009697379
20,-20,-16,-19.576650517208
20,-19,-16,-21.9744017116291
20,-18,-16,-27.8631151342548
20,-17,-16,-35.3905888426175
20,-16,-16,-23.5384559890642
20,-15,-16,-18.6428384226656
20,-14,-16,-15.9684279735439
20,-13,-16,-14.475829521435
20,-12,-16,-13.7782099269497
20,-11,-16,-13.6815190139792
20,-10,-16,-14.0668934421333
20,-9,-16,-14.848917682125
20,-8,-16,-15.9587765204079
20,-7,-16,-17.3400215418039
20,-6,-16,-18.9550375070305
20,-5,-16,-20.8030134124822
20,-4,-16,-22.9510571501475
20,-3,-16,-25.5905369577128
20,-2,-16,-29.1919581821228
20,-1,-16,-35.2493440132668
20,0,-16,-324.059289766755
20,1,-16,-35.2493440132668
20,2,-16,-29.1919581821228
20,3,-16,-25.5905369577128
20,4,-16,-22.9510571501475
20,5,-16,-20.8030134124822
20,6,-16,-18.9550375070305
20,7,-16,-17.3400215418039
20,8,-16,-15.9587765204079
20,9,-16,-14.848917682125
20,10,-16,-14.0668934421333
20,11,-16,-13.6815190139792
20,12,-16,-13.7782099269497
20,13,-16,-14.475829521435
20,14,-16,-15.9684279735439
20,15,-16,-18.6428384226656
20,16,-16,-23.5384559890642
20,17,-16,-35.3905888426175
20,18,-16,-27.8631151342548
20,19,-16,-21.9744017116291
20,20,-16,-19.576650517208
-20,-20,-15,-21.1200209319341
-20,-19,-15,-22.0603840287079
-20,-18,-15,-24.9915208385191
-20,-17,-15,-28.9556539971024
-20,-16,-15,-24.5623387882419
-20,-15,-15,-19.554182096096
-20,-14,-15,-16.4685160138572
-20,-13,-15,-14.632319221421
-20,-12,-15,-13.6680202681031
-20,-11,-15,-13.3739463988632
-20,-10,-15,-13.6295037081111
-20,-9,-15,-14.3544302840592
-20,-8,-15,-15.4901103064514
-20,-7,-15,-16.9910659849788
-20,-6,-15,-18.8236831471575
-20,-5,-15,-20.9743516054888
-20,-4,-15,-23.4745786916381
-20,-3,-15,-26.4623951233437
-20,-2,-15,-30.352993965559
-20,-1,-15,-36.5987477286382
-20,0,-15,-342.205094926858
-20,1,-15,-36.5987477286382
-20,2,-15,-30.352993965559
-20,3,-15,-26.4623951233438
-20,4,-15,-23.4745786916381
-20,5,-15,-20.9743516054888
-20,6,-15,-18.8236831471575
-20,7,-15,-16.9910659849788
-20,8,-15,-15.4901103064514
-20,9,-15,-14.3544302840592
-20,10,-15,-13.6295037081111
-20,11,-15,-13.3739463988632
-20,12,-15,-13.6680202681031
-20,13,-15,-14.632319221421
-20,14,-15,-16.4685160138572
-20,15,-15,-19.554182096096
-20,16,-15,-24.5623387882419
-20,17,-15,-28.9556539971024
-20,18,-15,-24.9915208385191
-20,19,-15,-22.0603840287079
-20,20,-15,-21.1200209319341
-19,-20,-15,-21.0691301021626
-19,-19,-15,-23.7095009223566
-19,-18,-15,-29.8661550612051
-19,-17,-15,-27.1183009661479
-19,-16,-15,-20.545485675557
-19,-15,-15,-16.9879267297169
-19,-14,-15,-15.0503624696296
-19,-13,-15,-14.1729660319369
-19,-12,-15,-14.0996081386805
-19,-11,-15,-14.686541336246
-19,-10,-15,-15.8265823799536
-19,-9,-15,-17.3970595312007
-19,-8,-15,-19.206370673114
-19,-7,-15,-20.9737027047924
-19,-6,-15,-22.4560935598208
-19,-5,-15,-23.6917549509092
-19,-4,-15,-25.0180317174544
-19,-3,-15,-26.887796281417
-19,-2,-15,-29.9079625186323
-19,-1,-15,-35.6149074719839
-19,0,-15,-331.825852359722
-19,1,-15,-35.6149074719839
-19,2,-15,-29.9079625186323
-19,3,-15,-26.887796281417
-19,4,-15,-25.0180317174544
-19,5,-15,-23.6917549509092
-19,6,-15,-22.4560935598208
-19,7,-15,-20.9737027047924
-19,8,-15,-19.206370673114
-19,9,-15,-17.3970595312007
-19,10,-15,-15.8265823799536
-19,11,-15,-14.686541336246
-19,12,-15,-14.0996081386805
-19,13,-15,-14.1729660319369
-19,14,-15,-15.0503624696296
-19,15,-15,-16.9879267297169
-19,16,-15,-20.545485675557
-19,17,-15,-27.1183009661479
-19,18,-15,-29.8661550612051
-19,19,-15,-23.7095009223566
-19,20,-15,-21.0691301021626
-18,-20,-15,-22.8632818763761
-18,-19,-15,-28.9546477245886
-18,-18,-15,-36.7967667809356
-18,-17,-15,-23.557673536193
-18,-16,-15,-19.0083606784184
-18,-15,-15,-16.8889099770139
-18,-14,-15,-16.1859510119803
-18,-13,-15,-16.5407813012338
-18,-12,-15,-17.7183887109943
-18,-11,-15,-19.2699707146582
-18,-10,-15,-20.1815919433352
-18,-9,-15,-19.7273203781062
-18,-8,-15,-18.6781710180531
-18,-7,-15,-17.9043173286693
-18,-6,-15,-17.6984860750481
-18,-5,-15,-18.1208550579886
-18,-4,-15,-19.2186037557461
-18,-3,-15,-21.1337727684117
-18,-2,-15,-24.2766162453145
-18,-1,-15,-30.0850503443051
-18,0,-15,-332.35982179342
-18,1,-15,-30.0850503443051
-18,2,-15,-24.2766162453145
-18,3,-15,-21.1337727684117
-18,4,-15,-19.2186037557461
-18,5,-15,-18.1208550579886
-18,6,-15,-17.6984860750481
-18,7,-15,-17.9043173286693
-18,8,-15,-18.6781710180531
-18,9,-15,-19.7273203781062
-18,10,-15,-20.1815919433352
-18,11,-15,-19.2699707146582
-18,12,-15,-17.7183887109943
-18,13,-15,-16.5407813012338
-18,14,-15,-16.1859510119803
-18,15,-15,-16.8889099770139
-18,16,-15,-19.0083606784184
-18,17,-15,-23.557673536193
-18,18,-15,-36.7967667809356
-18,19,-15,-28.9546477245886
-18,20,-15,-22.8632818763761
-17,-20,-15,-24.083069407502
-17,-19,-15,-26.6512624896059
-17,-18,-15,-23.9808819239435
-17,-17,-15,-20.6702686908655
-17,-16,-15,-19.1342462666635
-17,-15,-15,-19.2713269385545
-17,-14,-15,-20.990739333219
-17,-13,-15,-23.3509421249612
-17,-12,-15,-22.0073662973159
-17,-11,-15,-18.3398028656958
-17,-10,-15,-15.6129113826548
-17,-9,-15,-13.9697345887284
-17,-8,-15,-13.1727544492084
-17,-7,-15,-13.0543323037356
-17,-6,-15,-13.5184538503488
-17,-5,-15,-14.5275260826647
-17,-4,-15,-16.109817694157
-17,-3,-15,-18.4048510648479
-17,-2,-15,-21.8216637171966
-17,-1,-15,-27.7959802982157
-17,0,-15,-329.227489815867
-17,1,-15,-27.7959802982157
-17,2,-15,-21.8216637171966
-17,3,-15,-18.4048510648479
-17,4,-15,-16.109817694157
-17,5,-15,-14.5275260826647
-17,6,-15,-13.5184538503488
-17,7,-15,-13.0543323037356
-17,8,-15,-13.1727544492084
-17,9,-15,-13.9697345887284
-17,10,-15,-15.6129113826548
-17,11,-15,-18.3398028656958
-17,12,-15,-22.0073662973159
-17,13,-15,-23.3509421249612
-17,14,-15,-20.990739333219
-17,15,-15,-19.2713269385545
-17,16,-15,-19.1342462666635
-17,17,-15,-20.6702686908655
-17,18,-15,-23.9808819239435
-17,19,-15,-26.6512624896059
-17,20,-15,-24.083069407502
-16,-20,-15,-21.879544261613
-16,-19,-15,-20.8487953793021
-16,-18,-15,-19.5128842461476
-16,-17,-15,-19.2416563489927
-16,-16,-15,-20.9026349771566
-16,-15,-15,-26.3964352129473
-16,-14,-15,-30.2941301680508
-16,-13,-15,-20.0204353030993
-16,-12,-15,-15.2413501141803
-16,-11,-15,-12.5880906239364
-16,-10,-15,-11.1446726487357
-16,-9,-15,-10.5482277066117
-16,-8,-15,-10.6150026921867
-16,-7,-15,-11.2394832577587
-16,-6,-15,-12.3609419038209
-16,-5,-15,-13.9561954207957
-16,-4,-15,-16.0528121609328
-16,-3,-15,-18.7786900099264
-16,-2,-15,-22.52457870194
-16,-1,-15,-28.7065431509281
-16,0,-15,-319.367561093533
-16,1,-15,-28.7065431509281
-16,2,-15,-22.52457870194
-16,3,-15,-18.7786900099264
-16,4,-15,-16.0528121609328
-16,5,-15,-13.9561954207957
-16,6,-15,-12.3609419038209
-16,7,-15,-11.2394832577587
-16,8,-15,-10.6150026921867
-16,9,-15,-10.5482277066117
-16,10,-15,-11.1446726487357
-16,11,-15,-12.5880906239365
-16,12,-15,-15.2413501141803
-16,13,-15,-20.0204353030993
-16,14,-15,-30.2941301680508
-16,15,-15,-26.3964352129473
-16,16,-15,-20.9026349771566
-16,17,-15,-19.2416563489927
-16,18,-15,-19.5128842461476
-16,19,-15,-20.8487953793021
-16,20,-15,-21.879544261613
-15,-20,-15,-19.4978414703838
-15,-19,-15,-18.0811189246944
-15,-18,-15,-17.8243036312969
-15,-17,-15,-19.5138924224235
-15,-16,-15,-25.4195729916854
-15,-15,-15,-32.4887304260495
-15,-14,-15,-19.0048426362828
-15,-13,-15,-14.0361759220107
-15,-12,-15,-11.3917074830764
-15,-11,-15,-10.0409016744093
-15,-10,-15,-9.60622294791433
-15,-9,-15,-9.90447404318605
-15,-8,-15,-10.8320589202619
-15,-7,-15,-12.3239640472707
-15,-6,-15,-14.3357322563944
-15,-5,-15,-16.8365592694542
-15,-4,-15,-19.817280503029
-15,-3,-15,-23.3389055284094
-15,-2,-15,-27.7108461120207
-15,-1,-15,-34.2853974241283
-15,0,-15,-333.174195056939
-15,1,-15,-34.2853974241283
-15,2,-15,-27.7108461120207
-15,3,-15,-23.3389055284094
-15,4,-15,-19.817280503029
-15,5,-15,-16.8365592694542
-15,6,-15,-14.3357322563944
-15,7,-15,-12.3239640472707
-15,8,-15,-10.8320589202619
-15,9,-15,-9.90447404318606
-15,10,-15,-9.60622294791433
-15,11,-15,-10.0409016744093
-15,12,-15,-11.3917074830764
-15,13,-15,-14.0361759220107
-15,14,-15,-19.0048426362828
-15,15,-15,-32.4887304260495
-15,16,-15,-25.4195729916854
-15,17,-15,-19.5138924224235
-15,18,-15,-17.8243036312969
-15,19,-15,-18.0811189246944
-15,20,-15,-19.4978414703838
-14,-20,-15,-18.163576268152
-14,-19,-15,-17.0349727171791
-14,-18,-15,-17.8439995643994
-14,-17,-15,-21.8433218884866
-14,-16,-15,-48.6756886647019
-14,-15,-15,-20.8748883895076
-14,-14,-15,-14.7181381307334
-14,-13,-15,-11.7319686004197
-14,-12,-15,-10.3382923324293
-14,-11,-15,-10.0630248939691
-14,-10,-15,-10.7177562788908
-14,-9,-15,-12.2304360108761
-14,-8,-15,-14.5781554330012
-14,-7,-15,-17.6829980701245
-14,-6,-15,-21.0600276615304
-14,-5,-15,-23.3829027960605
-14,-4,-15,-24.2341509815712
-14,-3,-15,-25.1603245819817
-14,-2,-15,-27.4542861471409
-14,-1,-15,-32.7476172535376
-14,0,-15,-333.848189211934
-14,1,-15,-32.7476172535376
-14,2,-15,-27.4542861471409
-14,3,-15,-25.1603245819816
-14,4,-15,-24.2341509815713
-14,5,-15,-23.3829027960605
-14,6,-15,-21.0600276615304
-14,7,-15,-17.6829980701245
-14,8,-15,-14.5781554330012
-14,9,-15,-12.2304360108761
-14,10,-15,-10.7177562788908
-14,11,-15,-10.0630248939691
-14,12,-15,-10.3382923324293
-14,13,-15,-11.7319686004197
-14,14,-15,-14.7181381307334
-14,15,-15,-20.8748883895077
-14,16,-15,-48.675688664702
-14,17,-15,-21.8433218884866
-14,18,-15,-17.8439995643994
-14,19,-15,-17.0349727171791
-14,20,-15,-18.163576268152
-13,-20,-15,-17.3087651483391
-13,-19,-15,-16.7531707019746
-13,-18,-15,-18.6838328504042
-13,-17,-15,-25.0635192417693
-13,-16,-15,-25.1444351085589
-13,-15,-15,-16.9701319126785
-13,-14,-15,-13.3003850796633
-13,-13,-15,-11.7658394516143
-13,-12,-15,-11.725466946578
-13,-11,-15,-13.0374063893136
-13,-10,-15,-15.7931840878822
-13,-9,-15,-19.7156952043472
-13,-8,-15,-20.717018220267
-13,-7,-15,-17.89527186759
-13,-6,-15,-15.8784363372889
-13,-5,-15,-15.1592763691827
-13,-4,-15,-15.5468331406377
-13,-3,-15,-17.0219803162377
-13,-2,-15,-19.902297237823
-13,-1,-15,-25.5721532993778
-13,0,-15,-333.880005799796
-13,1,-15,-25.5721532993778
-13,2,-15,-19.902297237823
-13,3,-15,-17.0219803162377
-13,4,-15,-15.5468331406377
-13,5,-15,-15.1592763691827
-13,6,-15,-15.8784363372889
-13,7,-15,-17.89527186759
-13,8,-15,-20.717018220267
-13,9,-15,-19.7156952043472
-13,10,-15,-15.7931840878822
-13,11,-15,-13.0374063893136
-13,12,-15,-11.725466946578
-13,13,-15,-11.7658394516143
-13,14,-15,-13.3003850796633
-13,15,-15,-16.9701319126785
-13,16,-15,-25.1444351085589
-13,17,-15,-25.0635192417693
-13,18,-15,-18.6838328504042
-13,19,-15,-16.7531707019746
-13,20,-15,-17.3087651483391
-12,-20,-15,-16.3389675173993
-12,-19,-15,-16.3914305399018
-12,-18,-15,-18.6768220575674
-12,-17,-15,-21.7136650756175
-12,-16,-15,-18.8056892145213
-12,-15,-15,-15.2061781213659
-12,-14,-15,-13.6734379926794
-12,-13,-15,-14.0944460863849
-12,-12,-15,-16.7915220943903
-12,-11,-15,-22.8438127033487
-12,-10,-15,-21.0484275656829
-12,-9,-15,-14.9609084037809
-12,-8,-15,-11.8110319260264
-12,-7,-15,-10.3090398408075
-12,-6,-15,-9.89973274294446
-12,-5,-15,-10.3479465004904
-12,-4,-15,-11.5777037925707
-12,-3,-15,-13.6625829880362
-12,-2,-15,-16.9643986714851
-12,-1,-15,-22.8843765772787
-12,0,-15,-327.827589298654
-12,1,-15,-22.8843765772787
-12,2,-15,-16.9643986714851
-12,3,-15,-13.6625829880362
-12,4,-15,-11.5777037925707
-12,5,-15,-10.3479465004904
-12,6,-15,-9.89973274294446
-12,7,-15,-10.3090398408075
-12,8,-15,-11.8110319260264
-12,9,-15,-14.9609084037809
-12,10,-15,-21.0484275656829
-12,11,-15,-22.8438127033487
-12,12,-15,-16.7915220943903
-12,13,-15,-14.0944460863849
-12,14,-15,-13.6734379926794
-12,15,-15,-15.2061781213659
-12,16,-15,-18.8056892145213
-12,17,-15,-21.7136650756175
-12,18,-15,-18.6768220575674
-12,19,-15,-16.3914305399018
-12,20,-15,-16.3389675173993
-11,-20,-15,-15.4012797749487
-11,-19,-15,-15.8170907313454
-11,-18,-15,-17.3550946034837
-11,-17,-15,-17.5532265898734
-11,-16,-15,-15.7346599220874
-11,-15,-15,-14.6386955517007
-11,-14,-15,-15.582735098157
-11,-13,-15,-20.2345574050034
-11,-12,-15,-35.2234188395467
-11,-11,-15,-16.792279241896
-11,-10,-15,-11.3605095033988
-11,-9,-15,-8.65499745479347
-11,-8,-15,-7.3912655091969
-11,-7,-15,-7.12910222602568
-11,-6,-15,-7.66452794223914
-11,-5,-15,-8.89646427446768
-11,-4,-15,-10.7981220887961
-11,-3,-15,-13.4491960397598
-11,-2,-15,-17.1920274393398
-11,-1,-15,-23.396168919199
-11,0,-15,-332.205094926858
-11,1,-15,-23.3961689191991
-11,2,-15,-17.1920274393398
-11,3,-15,-13.4491960397598
-11,4,-15,-10.7981220887961
-11,5,-15,-8.89646427446768
-11,6,-15,-7.66452794223913
-11,7,-15,-7.12910222602567
-11,8,-15,-7.3912655091969
-11,9,-15,-8.65499745479347
-11,10,-15,-11.3605095033988
-11,11,-15,-16.792279241896
-11,12,-15,-35.2234188395467
-11,13,-15,-20.2345574050034
-11,14,-15,-15.582735098157
-11,15,-15,-14.6386955517007
-11,16,-15,-15.7346599220874
-11,17,-15,-17.5532265898734
-11,18,-15,-17.3550946034837
-11,19,-15,-15.8170907313454
-11,20,-15,-15.4012797749487
-10,-20,-15,-15.0776531064392
-10,-19,-15,-15.6625933722189
-10,-18,-15,-16.2035972741806
-10,-17,-15,-15.3071661837823
-10,-16,-15,-14.3540550314439
-10,-15,-15,-15.0713533189605
-10,-14,-15,-19.2963297335183
-10,-13,-15,-30.9791392043591
-10,-12,-15,-15.7613601830499
-10,-11,-15,-10.2078045752872
-10,-10,-15,-7.42308728833981
-10,-9,-15,-6.14976286726235
-10,-8,-15,-5.95874434029311
-10,-7,-15,-6.65570401732577
-10,-6,-15,-8.14176992675806
-10,-5,-15,-10.3673328243401
-10,-4,-15,-13.3187351224837
-10,-3,-15,-17.0394885180557
-10,-2,-15,-21.7656003049866
-10,-1,-15,-28.6890094382735
-10,0,-15,-318.105763693545
-10,1,-15,-28.6890094382736
-10,2,-15,-21.7656003049866
-10,3,-15,-17.0394885180557
-10,4,-15,-13.3187351224837
-10,5,-15,-10.3673328243401
-10,6,-15,-8.14176992675806
-10,7,-15,-6.65570401732577
-10,8,-15,-5.95874434029311
-10,9,-15,-6.14976286726235
-10,10,-15,-7.4230872883398
-10,11,-15,-10.2078045752872
-10,12,-15,-15.7613601830499
-10,13,-15,-30.9791392043591
-10,14,-15,-19.2963297335183
-10,15,-15,-15.0713533189605
-10,16,-15,-14.3540550314439
-10,17,-15,-15.3071661837823
-10,18,-15,-16.2035972741806
-10,19,-15,-15.6625933722189
-10,20,-15,-15.0776531064392
-9,-20,-15,-15.8406302392038
-9,-19,-15,-16.5045470510483
-9,-18,-15,-15.8402748025495
-9,-17,-15,-14.3414253667548
-9,-16,-15,-14.1021595044559
-9,-15,-15,-16.5922657426084
-9,-14,-15,-26.7512767168473
-9,-13,-15,-18.4206052729992
-9,-12,-15,-11.0884026398232
-9,-11,-15,-7.68188776609036
-9,-10,-15,-6.15725539716156
-9,-9,-15,-5.95723958521202
-9,-8,-15,-6.89311918008108
-9,-7,-15,-8.94705166649436
-9,-6,-15,-12.2473664473218
-9,-5,-15,-17.1294893887588
-9,-4,-15,-24.1052168925268
