Var1,Var2,Var3,Var4
-2,-10,-21,-11.7282888889291
-2,-9,-21,-8.26333729210246
-2,-8,-21,-6.44692654185176
-2,-7,-21,-5.81786347745925
-2,-6,-21,-6.18749709020368
-2,-5,-21,-7.48024191929582
-2,-4,-21,-9.68481267823639
-2,-3,-21,-12.8569524871143
-2,-2,-21,-17.235848440145
-2,-1,-21,-23.9876420503979
-2,0,-21,-324.508495148054
-2,1,-21,-23.9876420503979
-2,2,-21,-17.235848440145
-2,3,-21,-12.8569524871143
-2,4,-21,-9.68481267823638
-2,5,-21,-7.48024191929583
-2,6,-21,-6.18749709020368
-2,7,-21,-5.81786347745926
-2,8,-21,-6.44692654185176
-2,9,-21,-8.26333729210246
-2,10,-21,-11.7282888889291
-2,11,-21,-18.2546655732081
-2,12,-21,-29.0719123278076
-2,13,-21,-20.1551740726311
-2,14,-21,-17.4139762948215
-2,15,-21,-17.6179147999231
-2,16,-21,-19.1422046397696
-2,17,-21,-19.6626344042837
-2,18,-21,-18.4570264739672
-2,19,-21,-17.6092367029655
-2,20,-21,-18.0254485023828
-1,-20,-21,-17.584115224783
-1,-19,-21,-17.2823284604813
-1,-18,-21,-18.2276566769683
-1,-17,-21,-19.5202145937021
-1,-16,-21,-19.1173127396162
-1,-15,-21,-17.7783083266168
-1,-14,-21,-17.8798334126783
-1,-13,-21,-21.340747487865
-1,-12,-21,-28.2148012080813
-1,-11,-21,-16.5721629590018
-1,-10,-21,-10.7953856297445
-1,-9,-21,-7.65496524044305
-1,-8,-21,-6.053206913339
-1,-7,-21,-5.6100528511202
-1,-6,-21,-6.17265741597984
-1,-5,-21,-7.68980092161911
-1,-4,-21,-10.1701807135212
-1,-3,-21,-13.6792746825953
-1,-2,-21,-18.4331639405481
-1,-1,-21,-25.5091690695605
-1,0,-21,-316.901006644717
-1,1,-21,-25.5091690695605
-1,2,-21,-18.4331639405481
-1,3,-21,-13.6792746825953
-1,4,-21,-10.1701807135212
-1,5,-21,-7.68980092161911
-1,6,-21,-6.17265741597984
-1,7,-21,-5.6100528511202
-1,8,-21,-6.053206913339
-1,9,-21,-7.65496524044305
-1,10,-21,-10.7953856297445
-1,11,-21,-16.5721629590018
-1,12,-21,-28.2148012080813
-1,13,-21,-21.340747487865
-1,14,-21,-17.8798334126783
-1,15,-21,-17.7783083266168
-1,16,-21,-19.1173127396162
-1,17,-21,-19.5202145937021
-1,18,-21,-18.2276566769683
-1,19,-21,-17.2823284604813
-1,20,-21,-17.584115224783
0,-20,-21,-17.4462997768597
0,-19,-21,-17.1865000316675
0,-18,-21,-18.1696721861469
0,-17,-21,-19.4952715896262
0,-16,-21,-19.1244537680252
0,-15,-21,-17.8403982029452
0,-14,-21,-18.0462373176915
0,-13,-21,-21.7736666871589
0,-12,-21,-27.5012733103329
0,-11,-21,-16.0846022349286
0,-10,-21,-10.5148935101085
0,-9,-21,-7.47245330525676
0,-8,-21,-5.93965192501043
0,-7,-21,-5.55941150877353
0,-6,-21,-6.19040057726638
0,-5,-21,-7.7905980414773
0,-4,-21,-10.3777530147532
0,-3,-21,-14.0239185678537
0,-2,-21,-18.9386349963191
0,-1,-21,-26.1604011126146
0,0,-21,-316.070310557091
0,1,-21,-26.1604011126146
0,2,-21,-18.9386349963191
0,3,-21,-14.0239185678537
0,4,-21,-10.3777530147532
0,5,-21,-7.79059804147729
0,6,-21,-6.19040057726639
0,7,-21,-5.55941150877353
0,8,-21,-5.93965192501043
0,9,-21,-7.47245330525675
0,10,-21,-10.5148935101085
0,11,-21,-16.0846022349286
0,12,-21,-27.5012733103329
0,13,-21,-21.7736666871589
0,14,-21,-18.0462373176915
0,15,-21,-17.8403982029452
0,16,-21,-19.1244537680252
0,17,-21,-19.4952715896262
0,18,-21,-18.1696721861469
0,19,-21,-17.1865000316675
0,20,-21,-17.4462997768597
1,-20,-21,-17.584115224783
1,-19,-21,-17.2823284604813
1,-18,-21,-18.2276566769683
1,-17,-21,-19.5202145937021
1,-16,-21,-19.1173127396162
1,-15,-21,-17.7783083266168
1,-14,-21,-17.8798334126783
1,-13,-21,-21.340747487865
1,-12,-21,-28.2148012080813
1,-11,-21,-16.5721629590018
1,-10,-21,-10.7953856297445
1,-9,-21,-7.65496524044305
1,-8,-21,-6.053206913339
1,-7,-21,-5.61005285112019
1,-6,-21,-6.17265741597985
1,-5,-21,-7.68980092161911
1,-4,-21,-10.1701807135212
1,-3,-21,-13.6792746825953
1,-2,-21,-18.4331639405481
1,-1,-21,-25.5091690695605
1,0,-21,-330.668613303625
1,1,-21,-25.5091690695605
1,2,-21,-18.4331639405481
1,3,-21,-13.6792746825953
1,4,-21,-10.1701807135212
1,5,-21,-7.68980092161911
1,6,-21,-6.17265741597984
1,7,-21,-5.6100528511202
1,8,-21,-6.053206913339
1,9,-21,-7.65496524044305
1,10,-21,-10.7953856297445
1,11,-21,-16.5721629590018
1,12,-21,-28.2148012080813
1,13,-21,-21.340747487865
1,14,-21,-17.8798334126783
1,15,-21,-17.7783083266168
1,16,-21,-19.1173127396162
1,17,-21,-19.5202145937021
1,18,-21,-18.2276566769683
1,19,-21,-17.2823284604813
1,20,-21,-17.584115224783
2,-20,-21,-18.0254485023828
2,-19,-21,-17.6092367029655
2,-18,-21,-18.4570264739672
2,-17,-21,-19.6626344042837
2,-16,-21,-19.1422046397696
2,-15,-21,-17.6179147999231
2,-14,-21,-17.4139762948215
2,-13,-21,-20.1551740726311
2,-12,-21,-29.0719123278076
2,-11,-21,-18.2546655732081
2,-10,-21,-11.7282888889291
2,-9,-21,-8.26333729210246
2,-8,-21,-6.44692654185176
2,-7,-21,-5.81786347745925
2,-6,-21,-6.18749709020368
2,-5,-21,-7.48024191929582
2,-4,-21,-9.68481267823639
2,-3,-21,-12.8569524871143
2,-2,-21,-17.235848440145
2,-1,-21,-23.9876420503979
2,0,-21,-330.899747084585
2,1,-21,-23.9876420503979
2,2,-21,-17.235848440145
2,3,-21,-12.8569524871143
2,4,-21,-9.68481267823639
2,5,-21,-7.48024191929583
2,6,-21,-6.18749709020368
2,7,-21,-5.81786347745926
2,8,-21,-6.44692654185176
2,9,-21,-8.26333729210246
2,10,-21,-11.7282888889291
2,11,-21,-18.2546655732081
2,12,-21,-29.0719123278076
2,13,-21,-20.1551740726311
2,14,-21,-17.4139762948215
2,15,-21,-17.6179147999231
2,16,-21,-19.1422046397696
2,17,-21,-19.6626344042837
2,18,-21,-18.4570264739672
2,19,-21,-17.6092367029655
2,20,-21,-18.0254485023828
3,-20,-21,-18.8407837513741
3,-19,-21,-18.2744241242874
3,-18,-21,-19.0086081019447
3,-17,-21,-20.1045178033811
3,-16,-21,-19.3199286262579
3,-15,-21,-17.4262295526593
3,-14,-21,-16.7356196494752
3,-13,-21,-18.4878898873822
3,-12,-21,-25.7845382361766
3,-11,-21,-22.1317992456992
3,-10,-21,-13.6451116761507
3,-9,-21,-9.49410696348406
3,-8,-21,-7.27929077696023
3,-7,-21,-6.33928901015077
3,-6,-21,-6.41421326259392
3,-5,-21,-7.39157119570116
3,-4,-21,-9.23875776550652
3,-3,-21,-12.0094749830872
3,-2,-21,-15.9781228517445
3,-1,-21,-22.4006957079796
3,0,-21,-322.936527837361
3,1,-21,-22.4006957079796
3,2,-21,-15.9781228517445
3,3,-21,-12.0094749830872
3,4,-21,-9.23875776550651
3,5,-21,-7.39157119570116
3,6,-21,-6.41421326259391
3,7,-21,-6.33928901015077
3,8,-21,-7.27929077696023
3,9,-21,-9.49410696348405
3,10,-21,-13.6451116761507
3,11,-21,-22.1317992456992
3,12,-21,-25.7845382361766
3,13,-21,-18.4878898873822
3,14,-21,-16.7356196494752
3,15,-21,-17.4262295526593
3,16,-21,-19.3199286262579
3,17,-21,-20.1045178033811
3,18,-21,-19.0086081019447
3,19,-21,-18.2744241242874
3,20,-21,-18.8407837513741
4,-20,-21,-20.0769875859245
4,-19,-21,-19.4147827437505
4,-18,-21,-20.0970299962268
4,-17,-21,-21.1104993397788
4,-16,-21,-19.8021161850792
4,-15,-21,-17.2845298632374
4,-14,-21,-15.9598917436776
4,-13,-21,-16.6497130383949
4,-12,-21,-20.7878111406653
4,-11,-21,-32.2453118183302
4,-10,-21,-17.4683233744463
4,-9,-21,-11.7633523334493
4,-8,-21,-8.83360169072812
4,-7,-21,-7.41864873382473
4,-6,-21,-7.10027078358465
4,-5,-21,-7.70399549090622
4,-4,-21,-9.17147451483561
4,-3,-21,-11.5573547929869
4,-2,-21,-15.1685212147338
4,-1,-21,-21.32586998741
4,0,-21,-321.752598806502
4,1,-21,-21.32586998741
4,2,-21,-15.1685212147338
4,3,-21,-11.5573547929869
4,4,-21,-9.17147451483561
4,5,-21,-7.70399549090623
4,6,-21,-7.10027078358465
4,7,-21,-7.41864873382473
4,8,-21,-8.83360169072812
4,9,-21,-11.7633523334493
4,10,-21,-17.4683233744463
4,11,-21,-32.2453118183302
4,12,-21,-20.7878111406653
4,13,-21,-16.6497130383949
4,14,-21,-15.9598917436776
4,15,-21,-17.2845298632374
4,16,-21,-19.8021161850792
4,17,-21,-21.1104993397788
4,18,-21,-20.0970299962268
4,19,-21,-19.4147827437505
4,20,-21,-20.0769875859245
5,-20,-21,-21.5165382558205
5,-19,-21,-21.0783392518715
5,-18,-21,-21.9613942040347
5,-17,-21,-23.0531466410641
5,-16,-21,-20.728985617349
5,-15,-21,-17.2690666447539
5,-14,-21,-15.2200692909455
5,-13,-21,-14.9235035479854
5,-12,-21,-16.8307504711905
5,-11,-21,-23.3503095787933
5,-10,-21,-27.8496795531583
5,-9,-21,-16.1284487291239
5,-8,-21,-11.6451898824774
5,-7,-21,-9.43005773664555
5,-6,-21,-8.56140257390343
5,-5,-21,-8.71772100626924
5,-4,-21,-9.78772912454601
5,-3,-21,-11.8150850384515
5,-2,-21,-15.1243437678919
5,-1,-21,-21.0736928149998
5,0,-21,-333.86009313392
5,1,-21,-21.0736928149998
5,2,-21,-15.1243437678919
5,3,-21,-11.8150850384515
5,4,-21,-9.78772912454601
5,5,-21,-8.71772100626924
5,6,-21,-8.56140257390344
5,7,-21,-9.43005773664555
5,8,-21,-11.6451898824774
5,9,-21,-16.1284487291239
5,10,-21,-27.8496795531583
5,11,-21,-23.3503095787934
5,12,-21,-16.8307504711905
5,13,-21,-14.9235035479854
5,14,-21,-15.2200692909455
5,15,-21,-17.2690666447539
5,16,-21,-20.728985617349
5,17,-21,-23.0531466410641
5,18,-21,-21.9613942040347
5,19,-21,-21.0783392518715
5,20,-21,-21.5165382558205
6,-20,-21,-22.2014578613624
6,-19,-21,-22.7886869369129
6,-18,-21,-24.6471150176071
6,-17,-21,-26.6251660668528
6,-16,-21,-22.2156396161197
6,-15,-21,-17.468932918415
6,-14,-21,-14.6767155692148
6,-13,-21,-13.5426364721949
6,-12,-21,-14.0176826648723
6,-11,-21,-16.5835563413015
6,-10,-21,-23.8076163966587
6,-9,-21,-28.5609904783152
6,-8,-21,-17.1906145923948
6,-7,-21,-13.1240501353169
6,-6,-21,-11.3013985815656
6,-5,-21,-10.8262884306258
6,-4,-21,-11.421048820958
6,-3,-21,-13.0739620144574
6,-2,-21,-16.0996128090624
6,-1,-21,-21.8675844574633
6,0,-21,-324.047242755371
6,1,-21,-21.8675844574633
6,2,-21,-16.0996128090624
6,3,-21,-13.0739620144574
6,4,-21,-11.421048820958
6,5,-21,-10.8262884306258
6,6,-21,-11.3013985815656
6,7,-21,-13.1240501353169
6,8,-21,-17.1906145923948
6,9,-21,-28.5609904783152
6,10,-21,-23.8076163966587
6,11,-21,-16.5835563413015
6,12,-21,-14.0176826648723
6,13,-21,-13.5426364721949
6,14,-21,-14.6767155692149
6,15,-21,-17.468932918415
6,16,-21,-22.2156396161197
6,17,-21,-26.6251660668528
6,18,-21,-24.6471150176071
6,19,-21,-22.7886869369129
6,20,-21,-22.2014578613624
7,-20,-21,-21.2220404275705
7,-19,-21,-23.0292858489973
7,-18,-21,-26.6431350638777
7,-17,-21,-33.8941064159731
7,-16,-21,-24.3969389052051
7,-15,-21,-18.0392865413442
7,-14,-21,-14.5251589068719
7,-13,-21,-12.6950850565541
7,-12,-21,-12.2098274415995
7,-11,-21,-13.0658988773469
7,-10,-21,-15.6221858472736
7,-9,-21,-21.3347868301672
7,-8,-21,-36.669731589034
7,-7,-21,-21.197378551553
7,-6,-21,-16.5912488207491
7,-5,-21,-14.8279923219811
7,-4,-21,-14.6518163544159
7,-3,-21,-15.7917407062843
7,-2,-21,-18.4744235559189
7,-1,-21,-24.0406780806377
7,0,-21,-326.439881837148
7,1,-21,-24.0406780806377
7,2,-21,-18.4744235559188
7,3,-21,-15.7917407062843
7,4,-21,-14.6518163544159
7,5,-21,-14.8279923219811
7,6,-21,-16.5912488207491
7,7,-21,-21.197378551553
7,8,-21,-36.669731589034
7,9,-21,-21.3347868301672
7,10,-21,-15.6221858472736
7,11,-21,-13.0658988773469
7,12,-21,-12.2098274415995
7,13,-21,-12.6950850565541
7,14,-21,-14.5251589068719
7,15,-21,-18.0392865413442
7,16,-21,-24.3969389052051
7,17,-21,-33.8941064159731
7,18,-21,-26.6431350638777
7,19,-21,-23.0292858489973
7,20,-21,-21.2220404275705
8,-20,-21,-19.5162595854262
8,-19,-21,-21.5052370654399
8,-18,-21,-25.1823936584481
8,-17,-21,-36.899271405944
8,-16,-21,-27.5920229178674
8,-15,-21,-19.2678471389954
8,-14,-21,-15.0021521423756
8,-13,-21,-12.5485084064984
8,-12,-21,-11.3483801057386
8,-11,-21,-11.2186646349394
8,-10,-21,-12.1517240923116
8,-9,-21,-14.3148545775518
8,-8,-21,-18.2350427081369
8,-7,-21,-25.7746243836791
8,-6,-21,-32.2077985541625
8,-5,-21,-23.8522392955936
8,-4,-21,-21.2666203674639
8,-3,-21,-21.2130463755274
8,-2,-21,-23.2309166059383
8,-1,-21,-28.4475789305452
8,0,-21,-329.990137507648
8,1,-21,-28.4475789305452
8,2,-21,-23.2309166059383
8,3,-21,-21.2130463755274
8,4,-21,-21.2666203674639
8,5,-21,-23.8522392955936
8,6,-21,-32.2077985541625
8,7,-21,-25.7746243836791
8,8,-21,-18.2350427081369
8,9,-21,-14.3148545775518
8,10,-21,-12.1517240923116
8,11,-21,-11.2186646349394
8,12,-21,-11.3483801057386
8,13,-21,-12.5485084064984
8,14,-21,-15.0021521423756
8,15,-21,-19.2678471389954
8,16,-21,-27.5920229178674
8,17,-21,-36.899271405944
8,18,-21,-25.1823936584481
8,19,-21,-21.5052370654399
8,20,-21,-19.5162595854262
9,-20,-21,-18.2008163236659
9,-19,-21,-19.8620552332233
9,-18,-21,-22.7099901901101
9,-17,-21,-28.6496733104959
9,-16,-21,-32.4256483143527
9,-15,-21,-21.7066724374324
9,-14,-21,-16.4305758125594
9,-13,-21,-13.2980356199364
9,-12,-21,-11.4652489330436
9,-11,-21,-10.6259303612949
9,-10,-21,-10.6524447400669
9,-9,-21,-11.5068482889703
9,-8,-21,-13.2207414589144
9,-7,-21,-15.9106825335794
9,-6,-21,-19.843445614742
9,-5,-21,-25.6271535352558
9,-4,-21,-34.3289609650847
9,-3,-21,-37.1110962381884
9,-2,-21,-35.6092201368513
9,-1,-21,-39.2124111002873
9,0,-21,-325.084388153612
9,1,-21,-39.2124111002873
9,2,-21,-35.6092201368513
9,3,-21,-37.1110962381884
9,4,-21,-34.3289609650846
9,5,-21,-25.6271535352558
9,6,-21,-19.843445614742
9,7,-21,-15.9106825335794
9,8,-21,-13.2207414589144
9,9,-21,-11.5068482889703
9,10,-21,-10.6524447400669
9,11,-21,-10.6259303612949
9,12,-21,-11.4652489330436
9,13,-21,-13.2980356199364
9,14,-21,-16.4305758125594
9,15,-21,-21.7066724374324
9,16,-21,-32.4256483143527
9,17,-21,-28.6496733104959
9,18,-21,-22.7099901901101
9,19,-21,-19.8620552332233
9,20,-21,-18.2008163236659
10,-20,-21,-17.6421974436528
10,-19,-21,-18.9136054907133
10,-18,-21,-21.091630127857
10,-17,-21,-24.9506916881091
10,-16,-21,-33.7993760644577
10,-15,-21,-26.8228747239808
10,-14,-21,-19.4030376396208
10,-13,-21,-15.2612650729673
10,-12,-21,-12.7081732833052
10,-11,-21,-11.2192318631806
10,-10,-21,-10.5687887664328
10,-9,-21,-10.6425115951546
10,-8,-21,-11.3795887491889
10,-7,-21,-12.7504036482877
10,-6,-21,-14.74669139441
10,-5,-21,-17.3774240059861
10,-4,-21,-20.6707441661578
10,-3,-21,-24.6969714167377
10,-2,-21,-29.6947279127099
10,-1,-21,-36.8221694140065
10,0,-21,-335.853871799765
10,1,-21,-36.8221694140065
10,2,-21,-29.6947279127099
10,3,-21,-24.6969714167377
10,4,-21,-20.6707441661578
10,5,-21,-17.3774240059861
10,6,-21,-14.74669139441
10,7,-21,-12.7504036482877
10,8,-21,-11.3795887491889
10,9,-21,-10.6425115951546
10,10,-21,-10.5687887664328
10,11,-21,-11.2192318631806
10,12,-21,-12.7081732833052
10,13,-21,-15.2612650729673
10,14,-21,-19.4030376396208
10,15,-21,-26.8228747239808
10,16,-21,-33.7993760644577
10,17,-21,-24.9506916881091
10,18,-21,-21.091630127857
10,19,-21,-18.9136054907133
10,20,-21,-17.6421974436528
11,-20,-21,-17.922867033701
11,-19,-21,-18.7825527769741
11,-18,-21,-20.4004596888859
11,-17,-21,-22.9865239929268
11,-16,-21,-27.9888195894858
11,-15,-21,-49.277822010229
11,-14,-21,-25.635993435071
11,-13,-21,-19.1380346603759
11,-12,-21,-15.4458409466203
11,-11,-21,-13.1626488456153
11,-10,-21,-11.8406417616375
11,-9,-21,-11.2739745215767
11,-8,-21,-11.3492189499026
11,-7,-21,-11.9980092233843
11,-6,-21,-13.179892352065
11,-5,-21,-14.8797878295552
11,-4,-21,-17.121329193517
11,-3,-21,-20.0152485186855
11,-2,-21,-23.9225159478239
11,-1,-21,-30.2226081883719
11,0,-21,-325.842096976052
11,1,-21,-30.2226081883719
11,2,-21,-23.9225159478239
11,3,-21,-20.0152485186855
11,4,-21,-17.121329193517
11,5,-21,-14.8797878295552
11,6,-21,-13.179892352065
11,7,-21,-11.9980092233842
11,8,-21,-11.3492189499026
11,9,-21,-11.2739745215767
11,10,-21,-11.8406417616375
11,11,-21,-13.1626488456153
11,12,-21,-15.4458409466203
11,13,-21,-19.1380346603759
11,14,-21,-25.635993435071
11,15,-21,-49.2778220102294
11,16,-21,-27.9888195894859
11,17,-21,-22.9865239929268
11,18,-21,-20.4004596888859
11,19,-21,-18.7825527769741
11,20,-21,-17.922867033701
12,-20,-21,-19.1043075168257
12,-19,-21,-19.443745752469
12,-18,-21,-20.453619304928
12,-17,-21,-21.9135657181499
12,-16,-21,-23.9923807163751
12,-15,-21,-27.7151889270649
12,-14,-21,-33.5620180974308
12,-13,-21,-26.5660032220608
12,-12,-21,-20.5613358512331
12,-11,-21,-16.9660338266159
12,-10,-21,-14.7400230786668
12,-9,-21,-13.4565508711495
12,-8,-21,-12.9069438230335
12,-7,-21,-12.9760263897964
12,-6,-21,-13.6006253344724
12,-5,-21,-14.7593162417413
12,-4,-21,-16.4842615627221
12,-3,-21,-18.9098390956735
12,-2,-21,-22.4340933896025
12,-1,-21,-28.4798505957007
12,0,-21,-328.303336297962
12,1,-21,-28.4798505957007
12,2,-21,-22.4340933896025
12,3,-21,-18.9098390956736
12,4,-21,-16.4842615627221
12,5,-21,-14.7593162417413
12,6,-21,-13.6006253344724
12,7,-21,-12.9760263897964
12,8,-21,-12.9069438230335
12,9,-21,-13.4565508711495
12,10,-21,-14.7400230786668
12,11,-21,-16.9660338266159
12,12,-21,-20.5613358512331
12,13,-21,-26.5660032220608
12,14,-21,-33.5620180974308
12,15,-21,-27.7151889270649
12,16,-21,-23.9923807163751
12,17,-21,-21.9135657181499
12,18,-21,-20.453619304928
12,19,-21,-19.443745752469
12,20,-21,-19.1043075168257
13,-20,-21,-21.3386539453053
13,-19,-21,-20.8691659930909
13,-18,-21,-21.0774143395295
13,-17,-21,-21.4274165184518
13,-16,-21,-21.7033886383725
13,-15,-21,-22.2206156451968
13,-14,-21,-23.4928448836295
13,-13,-21,-25.6278331911342
13,-12,-21,-26.3375286555247
13,-11,-21,-23.2684231209304
13,-10,-21,-19.9528909137916
13,-9,-21,-17.6719695004677
13,-8,-21,-16.3262929044702
13,-7,-21,-15.7449369586879
13,-6,-21,-15.8203889347253
13,-5,-21,-16.5074631401409
13,-4,-21,-17.830055165924
13,-3,-21,-19.9251489313024
13,-2,-21,-23.2001994111396
13,-1,-21,-29.0898845397504
13,0,-21,-326.980245052282
13,1,-21,-29.0898845397504
13,2,-21,-23.2001994111396
13,3,-21,-19.9251489313024
13,4,-21,-17.830055165924
13,5,-21,-16.5074631401409
13,6,-21,-15.8203889347253
13,7,-21,-15.7449369586879
13,8,-21,-16.3262929044702
13,9,-21,-17.6719695004677
13,10,-21,-19.9528909137916
13,11,-21,-23.2684231209304
13,12,-21,-26.3375286555247
13,13,-21,-25.6278331911343
13,14,-21,-23.4928448836295
13,15,-21,-22.2206156451968
13,16,-21,-21.7033886383725
13,17,-21,-21.4274165184518
13,18,-21,-21.0774143395295
13,19,-21,-20.8691659930909
13,20,-21,-21.3386539453053
14,-20,-21,-25.0393478768737
14,-19,-21,-23.0615400139553
14,-18,-21,-22.1288537421088
14,-17,-21,-21.4247873237122
14,-16,-21,-20.6252692615363
14,-15,-21,-19.9285044738138
14,-14,-21,-19.6816163221797
14,-13,-21,-20.1131327405568
14,-12,-21,-21.3029200002523
14,-11,-21,-23.0459034825014
14,-10,-21,-24.3070616127665
14,-9,-21,-23.7258300515471
14,-8,-21,-22.1389583678782
14,-7,-21,-20.8556919485812
14,-6,-21,-20.2559066267012
14,-5,-21,-20.3799321577621
14,-4,-21,-21.2530185274295
14,-3,-21,-23.0034540552007
14,-2,-21,-26.0333246803611
14,-1,-21,-31.7757113814648
14,0,-21,-328.137431760937
14,1,-21,-31.7757113814648
14,2,-21,-26.0333246803611
14,3,-21,-23.0034540552007
14,4,-21,-21.2530185274295
14,5,-21,-20.3799321577621
14,6,-21,-20.2559066267012
14,7,-21,-20.8556919485812
14,8,-21,-22.1389583678782
14,9,-21,-23.7258300515471
14,10,-21,-24.3070616127665
14,11,-21,-23.0459034825014
14,12,-21,-21.3029200002523
14,13,-21,-20.1131327405568
14,14,-21,-19.6816163221797
14,15,-21,-19.9285044738138
14,16,-21,-20.6252692615363
14,17,-21,-21.4247873237122
14,18,-21,-22.1288537421088
14,19,-21,-23.0615400139553
14,20,-21,-25.0393478768737
15,-20,-21,-31.5029920477061
15,-19,-21,-26.0744219737768
15,-18,-21,-23.5070133069168
15,-17,-21,-21.848091399369
15,-16,-21,-20.4477412321977
15,-15,-21,-19.222671674741
15,-14,-21,-18.3326398502357
15,-13,-21,-17.9288103320207
15,-12,-21,-18.0896296228182
15,-11,-21,-18.8409422316276
15,-10,-21,-20.166080600276
15,-9,-21,-21.965123682021
15,-8,-21,-23.9329920544341
15,-7,-21,-25.4839013062452
15,-6,-21,-26.2356760422352
15,-5,-21,-26.5983163965076
15,-4,-21,-27.2520505979778
15,-3,-21,-28.6925916727503
15,-2,-21,-31.461699985526
15,-1,-21,-37.0385498106539
15,0,-21,-344.197709407214
15,1,-21,-37.0385498106539
15,2,-21,-31.461699985526
15,3,-21,-28.6925916727503
15,4,-21,-27.2520505979778
15,5,-21,-26.5983163965075
15,6,-21,-26.2356760422352
15,7,-21,-25.4839013062453
15,8,-21,-23.9329920544341
15,9,-21,-21.965123682021
15,10,-21,-20.166080600276
15,11,-21,-18.8409422316276
15,12,-21,-18.0896296228182
15,13,-21,-17.9288103320207
15,14,-21,-18.3326398502357
15,15,-21,-19.222671674741
15,16,-21,-20.4477412321977
15,17,-21,-21.848091399369
15,18,-21,-23.5070133069168
15,19,-21,-26.0744219737768
15,20,-21,-31.5029920477061
16,-20,-21,-38.5507197220745
16,-19,-21,-29.9488898426087
16,-18,-21,-25.1872097758448
16,-17,-21,-22.6135982016412
16,-16,-21,-20.8666192623553
16,-15,-21,-19.473495161208
16,-14,-21,-18.3474837155389
16,-13,-21,-17.5537834808141
16,-12,-21,-17.1664763756402
16,-11,-21,-17.2249398697673
16,-10,-21,-17.7386898811864
16,-9,-21,-18.6990418552365
16,-8,-21,-20.0846946647725
16,-7,-21,-21.8607279757392
16,-6,-21,-23.975103969832
16,-5,-21,-26.3646095386225
16,-4,-21,-28.9959272935455
16,-3,-21,-31.9724811825261
16,-2,-21,-35.7467466380991
16,-1,-21,-41.8637900308596
16,0,-21,-325.483827597471
16,1,-21,-41.8637900308596
16,2,-21,-35.7467466380991
16,3,-21,-31.9724811825261
16,4,-21,-28.9959272935455
16,5,-21,-26.3646095386225
16,6,-21,-23.975103969832
16,7,-21,-21.8607279757392
16,8,-21,-20.0846946647725
16,9,-21,-18.6990418552365
16,10,-21,-17.7386898811864
16,11,-21,-17.2249398697673
16,12,-21,-17.1664763756402
16,13,-21,-17.5537834808141
16,14,-21,-18.3474837155389
16,15,-21,-19.473495161208
16,16,-21,-20.8666192623553
16,17,-21,-22.6135982016412
16,18,-21,-25.1872097758448
16,19,-21,-29.9488898426087
16,20,-21,-38.5507197220745
17,-20,-21,-30.5691519261397
17,-19,-21,-33.5415124583189
17,-18,-21,-27.3045872013835
17,-17,-21,-23.6834217857561
17,-16,-21,-21.5678207570133
17,-15,-21,-20.1473701181983
17,-14,-21,-19.0659912198517
17,-13,-21,-18.2167339663955
17,-12,-21,-17.619850052808
17,-11,-21,-17.3276989926378
17,-10,-21,-17.3784463103458
17,-9,-21,-17.7882686614582
17,-8,-21,-18.5582482367757
17,-7,-21,-19.6833944470976
17,-6,-21,-21.1617322613297
17,-5,-21,-23.0066533290509
17,-4,-21,-25.2704996346196
17,-3,-21,-28.1003174757249
17,-2,-21,-31.9038377147438
17,-1,-21,-38.1125382639825
17,0,-21,-338.225694840138
17,1,-21,-38.1125382639825
17,2,-21,-31.9038377147438
17,3,-21,-28.1003174757249
17,4,-21,-25.2704996346196
17,5,-21,-23.0066533290509
17,6,-21,-21.1617322613297
17,7,-21,-19.6833944470976
17,8,-21,-18.5582482367757
17,9,-21,-17.7882686614582
17,10,-21,-17.3784463103458
17,11,-21,-17.3276989926378
17,12,-21,-17.619850052808
17,13,-21,-18.2167339663955
17,14,-21,-19.0659912198517
17,15,-21,-20.1473701181983
17,16,-21,-21.5678207570133
17,17,-21,-23.6834217857561
17,18,-21,-27.3045872013835
17,19,-21,-33.5415124583189
17,20,-21,-30.5691519261397
18,-20,-21,-26.5992513680844
18,-19,-21,-32.6016924401649
18,-18,-21,-30.2731476759023
18,-17,-21,-25.2987760137331
18,-16,-21,-22.4859169111412
18,-15,-21,-20.8509780906179
18,-14,-21,-19.8405868448047
18,-13,-21,-19.1620100507192
18,-12,-21,-18.6821055768415
18,-11,-21,-18.3771492209035
18,-10,-21,-18.2791794462046
18,-9,-21,-18.4315759326318
18,-8,-21,-18.8686489031151
18,-7,-21,-19.6146928197971
18,-6,-21,-20.6928723992917
18,-5,-21,-22.1401535710376
18,-4,-21,-24.0328020249463
18,-3,-21,-26.5420974323072
18,-2,-21,-30.0983331996895
18,-1,-21,-36.1510553289706
18,0,-21,-336.39299640331
18,1,-21,-36.1510553289706
18,2,-21,-30.0983331996895
18,3,-21,-26.5420974323072
18,4,-21,-24.0328020249463
18,5,-21,-22.1401535710376
18,6,-21,-20.6928723992917
18,7,-21,-19.6146928197971
18,8,-21,-18.8686489031151
18,9,-21,-18.4315759326318
18,10,-21,-18.2791794462046
18,11,-21,-18.3771492209035
18,12,-21,-18.6821055768415
18,13,-21,-19.1620100507192
18,14,-21,-19.8405868448047
18,15,-21,-20.850978090618
18,16,-21,-22.4859169111412
18,17,-21,-25.2987760137331
18,18,-21,-30.2731476759023
